race year,age group,gender,city,latitude,longitude,counts,,,,,,,,,
2004,40-50,male,Croy,55.96113,-4.0395559,1,,,,,,,,,
2004,40-50,male,Crozet,46.28264,6.026491,1,,,,,,,,,
2004,40-50,male,Cuarnens,46.6247604,6.4388657,1,,,,,,,,,
2004,40-50,male,Diessenhofen,47.6895309,8.7494398,1,,,,,,,,,
2004,40-50,male,Cudrefin,46.9529982,7.0231305,1,,,,,,,,,
2004,40-50,male,Dambelin,47.375697,6.67765,1,,,,,,,,,
2004,40-50,male,Dargoire,45.564118,4.667644,1,,,,,,,,,
2004,40-50,male,Decatur,32.4382564,-89.1120381,1,,,,,,,,,
2004,40-50,male,Degersheim,47.3738511,9.200308,1,,,,,,,,,
2004,40-50,male,DelÃ©mont,47.365837,7.3451555,1,,,,,,,,,
2004,40-50,male,Denges,46.5248345,6.5414283,1,,,,,,,,,
2004,40-50,male,Capolago,45.902667,8.9784787,1,,,,,,,,,
2004,40-50,male,BÃ_ren an der Aare,47.1395743,7.3747968,1,,,,,,,,,
2004,40-50,male,Ferenbalm,46.929669,7.2247325,1,,,,,,,,,
2004,40-50,male,BÃ¶nigen,46.6859659,7.8932422,1,,,,,,,,,
2004,40-50,male,ArthÃ¨s,43.954714,2.209432,1,,,,,,,,,
2004,40-50,male,Arzier-Le Muids,46.4575812,6.2100996,1,,,,,,,,,
2004,40-50,male,Assens,55.2702263,9.9008188,1,,,,,,,,,
2004,40-50,male,Astano,46.0142284,8.8352106,1,,,,,,,,,
2004,40-50,male,Atlanta,33.848195,-84.365818,1,,,,,,,,,
2004,40-50,male,Attalens,46.5262301,6.8680862,1,,,,,,,,,
2004,40-50,male,Au,47.241,8.640333,1,,,,,,,,,
2004,40-50,male,Audincourt,47.481724,6.840615,1,,,,,,,,,
2004,40-50,male,Audun-le-Tiche,49.471959,5.957249,1,,,,,,,,,
2004,40-50,male,Autigny,46.7366852,7.0210704,1,,,,,,,,,
2004,40-50,male,Auw bei PrÃ_m,50.300226,6.3379512,1,,,,,,,,,
2004,40-50,male,Ayent,46.2765711,7.4058146,1,,,,,,,,,
2004,40-50,male,BN,50.73743,7.0982068,1,,,,,,,,,
2004,40-50,male,Baarle-Hertog,51.441832,4.931736,1,,,,,,,,,
2004,40-50,male,Baarle-Nassau,51.4458443,4.9375968,1,,,,,,,,,
2004,40-50,male,Bad Bergzabern,49.1003724,7.9998767,1,,,,,,,,,
2004,40-50,male,Bad Urach,48.4968956,9.3948749,1,,,,,,,,,
2004,40-50,male,Arrissoules,46.798333,6.779722,1,,,,,,,,,
2004,40-50,male,Arlesheim,47.499576,7.6192212,1,,,,,,,,,
2004,40-50,male,Aristau,47.2941874,8.3599148,1,,,,,,,,,
2004,40-50,male,Anand,22.5581125,72.9429884,1,,,,,,,,,
2004,40-50,male,Aire-la-Ville,46.1905583,6.0428984,1,,,,,,,,,
2004,40-50,male,Alba,44.9756507,-84.9692589,1,,,,,,,,,
2004,40-50,male,Allaman,46.4709528,6.3957297,1,,,,,,,,,
2004,40-50,male,Allonzier-la-Caille,46.002645,6.11616,1,,,,,,,,,
2004,40-50,male,Allschwil,47.5528925,7.5433615,1,,,,,,,,,
2004,40-50,male,Ambronay,46.006965,5.360208,1,,,,,,,,,
2004,40-50,male,AmbÃ©rieu-en-Bugey,45.958436,5.359556,1,,,,,,,,,
2004,40-50,male,Andwil,47.4392496,9.2708089,1,,,,,,,,,
2004,40-50,male,Ardentes,46.742023,1.830933,1,,,,,,,,,
2004,40-50,male,Annecy,45.8890357,6.1020358,1,,,,,,,,,
2004,40-50,male,Annecy,45.899247,6.129384,1,,,,,,,,,
2004,40-50,male,Annemasse,46.193253,6.234158,1,,,,,,,,,
2004,40-50,male,Anthy-sur-LÃ©man,46.355143,6.426859,1,,,,,,,,,
2004,40-50,male,Antony,48.759255,2.302553,1,,,,,,,,,
2004,40-50,male,Anwil,47.4505604,7.9409359,1,,,,,,,,,
2004,40-50,male,Apremont,46.749352,-1.741805,1,,,,,,,,,
2004,40-50,male,Ballaison,46.299054,6.328939,1,,,,,,,,,
2004,40-50,male,Baltschieder,46.308,7.86367,1,,,,,,,,,
2004,40-50,male,Bassecourt,47.3389072,7.2427009,1,,,,,,,,,
2004,40-50,male,Bozel,45.44326,6.6481389,1,,,,,,,,,
2004,40-50,male,Bottens,46.6169495,6.6603021,1,,,,,,,,,
2004,40-50,male,Bottmingen,47.5233885,7.5723451,1,,,,,,,,,
2004,40-50,male,Bouaye,47.143462,-1.694164,1,,,,,,,,,
2004,40-50,male,Boudevilliers,47.0256734,6.8891632,1,,,,,,,,,
2004,40-50,male,Bouguenais,47.176385,-1.619656,1,,,,,,,,,
2004,40-50,male,Bourg-en-Lavaux,46.4991846,6.7096417,1,,,,,,,,,
2004,40-50,male,Bourgoin-Jallieu,45.597108,5.27212,1,,,,,,,,,
2004,40-50,male,Bremblens,46.5454875,6.5186099,1,,,,,,,,,
2004,40-50,male,Bons-en-Chablais,46.264451,6.37031,1,,,,,,,,,
2004,40-50,male,Brest,48.390394,-4.486076,1,,,,,,,,,
2004,40-50,male,BrianÃ§on,44.899416,6.643179,1,,,,,,,,,
2004,40-50,male,Brienz,46.7541541,8.0316899,1,,,,,,,,,
2004,40-50,male,Bronschhofen,47.4782696,9.0352242,1,,,,,,,,,
2004,40-50,male,Brugheas,46.076096,3.367324,1,,,,,,,,,
2004,40-50,male,Buchrain,47.0963829,8.3477709,1,,,,,,,,,
2004,40-50,male,BÃ_tterkinden,47.1306664,7.5397929,1,,,,,,,,,
2004,40-50,male,Boswil,47.3008078,8.3128941,1,,,,,,,,,
2004,40-50,male,Boniswil,47.3175046,8.1871583,1,,,,,,,,,
2004,40-50,male,Bassens,44.899835,-0.516238,1,,,,,,,,,
2004,40-50,male,Belp,46.8914239,7.499006,1,,,,,,,,,
2004,40-50,male,Bassersdorf,47.4434608,8.6287132,1,,,,,,,,,
2004,40-50,male,Baulmes,46.7895163,6.521739,1,,,,,,,,,
2004,40-50,male,Beckenried,46.9704961,8.4657007,1,,,,,,,,,
2004,40-50,male,Belfaux,46.8221516,7.1043531,1,,,,,,,,,
2004,40-50,male,Bellevue,47.6101497,-122.2015159,1,,,,,,,,,
2004,40-50,male,Bellinzona,46.1946216,9.0244124,1,,,,,,,,,
2004,40-50,male,Belmont-sur-Yverdon,46.7453758,6.624103,1,,,,,,,,,
2004,40-50,male,Bergerac,44.853806,0.483392,1,,,,,,,,,
2004,40-50,male,Bolligen,46.9756207,7.4971458,1,,,,,,,,,
2004,40-50,male,Berolle,46.558338,6.3369412,1,,,,,,,,,
2004,40-50,male,Bevaix,46.9307449,6.8151887,1,,,,,,,,,
2004,40-50,male,Biasca,46.3580008,8.9704651,1,,,,,,,,,
2004,40-50,male,Biberist,47.1818339,7.5577799,1,,,,,,,,,
2004,40-50,male,Binzen,47.631386,7.6244373,1,,,,,,,,,
2004,40-50,male,Blodelsheim,47.88652,7.536149,1,,,,,,,,,
2004,40-50,male,Bolandoz,47.018831,6.113203,1,,,,,,,,,
2004,40-50,male,Familly,48.966567,0.356132,1,,,,,,,,,
2004,40-50,male,Ferlens,46.5889426,6.7855468,1,,,,,,,,,
2004,40-50,male,MÃ_nnedorf,47.2574625,8.6946733,1,,,,,,,,,
2004,40-50,male,Lake Charles,30.2209822,-93.160497,1,,,,,,,,,
2004,40-50,male,Les Thioleyres,46.5396202,6.8118613,1,,,,,,,,,
2004,40-50,male,Lesches,48.908623,2.780588,1,,,,,,,,,
2004,40-50,male,Levier,46.954174,6.116989,1,,,,,,,,,
2004,40-50,male,Leytron,46.1866297,7.2087015,1,,,,,,,,,
2004,40-50,male,Liebefeld,46.933331,7.416668,1,,,,,,,,,
2004,40-50,male,Limoges,45.833619,1.261105,1,,,,,,,,,
2004,40-50,male,Lissieu,45.8652469,4.742578,1,,,,,,,,,
2004,40-50,male,Lonay,46.5266468,6.5205487,1,,,,,,,,,
2004,40-50,male,Longchaumois,46.462359,5.928928,1,,,,,,,,,
2004,40-50,male,Louisville,39.977763,-105.1319296,1,,,,,,,,,
2004,40-50,male,Lugano,46.0123679,8.9691149,1,,,,,,,,,
2004,40-50,male,Luins,46.4428841,6.2736075,1,,,,,,,,,
2004,40-50,male,Aarau,47.390434,8.0457015,1,,,,,,,,,
2004,40-50,male,Lully,46.8130159,6.8307614,1,,,,,,,,,
2004,40-50,male,Lussery-Villars,46.6304666,6.5249187,1,,,,,,,,,
2004,40-50,male,Luttange,49.269951,6.309915,1,,,,,,,,,
2004,40-50,male,LÃ¶rrach,47.6169191,7.6709248,1,,,,,,,,,
2004,40-50,male,Les NoÃ«s,46.041158,3.85246,1,,,,,,,,,
2004,40-50,male,Les Montets,46.816118,6.86819,1,,,,,,,,,
2004,40-50,male,Les Geneveys-sur-Coffrane,47.01735,6.85254,1,,,,,,,,,
2004,40-50,male,Le Chenit,46.5818107,6.2116248,1,,,,,,,,,
2004,40-50,male,Larajasse,45.614174,4.50044,1,,,,,,,,,
2004,40-50,male,Lattes,43.567296,3.896473,1,,,,,,,,,
2004,40-50,male,Lausanne,46.54106,6.6816,1,,,,,,,,,
2004,40-50,male,Lausen,47.4729163,7.7593955,1,,,,,,,,,
2004,40-50,male,Lavans-lÃ¨s-Saint-Claude,46.384847,5.785806,1,,,,,,,,,
2004,40-50,male,Lavey-Morcles,46.218745,7.015932,1,,,,,,,,,
2004,40-50,male,Le Breuil,46.795408,4.48251,1,,,,,,,,,
2004,40-50,male,Le Chenit,46.60578,6.23251,1,,,,,,,,,
2004,40-50,male,Les CÃ´tes-d'Arey,45.456689,4.868224,1,,,,,,,,,
2004,40-50,male,Le Creusot,46.805351,4.4278,1,,,,,,,,,
2004,40-50,male,Le Lieu,46.65976,6.2981,1,,,,,,,,,
2004,40-50,male,Le Perreux-sur-Marne,48.841386,2.504038,1,,,,,,,,,
2004,40-50,male,Le PÃ¢quier,46.5936084,7.0554305,1,,,,,,,,,
2004,40-50,male,Le Vaud,46.4781748,6.2388488,1,,,,,,,,,
2004,40-50,male,Lens,50.42893,2.83183,1,,,,,,,,,
2004,40-50,male,Lenzburg,47.3904443,8.1721545,1,,,,,,,,,
2004,40-50,male,Madison,43.0411416,-89.357149,1,,,,,,,,,
2004,40-50,male,Madiswil,47.16543,7.79856,1,,,,,,,,,
2004,40-50,male,Magland,46.020286,6.620139,1,,,,,,,,,
2004,40-50,male,Montferrand-le-ChÃ¢teau,47.184029,5.907952,1,,,,,,,,,
2004,40-50,male,Mont-sur-Rolle,46.4693048,6.3405436,1,,,,,,,,,
2004,40-50,male,Montagny,46.81832,6.97728,1,,,,,,,,,
2004,40-50,male,Montaigu,46.974347,-1.313777,1,,,,,,,,,
2004,40-50,male,Montaubion-Chardon,46.648308,6.7146071,1,,,,,,,,,
2004,40-50,male,Montbrelloz,46.853617,6.886671,1,,,,,,,,,
2004,40-50,male,Montcenis,46.790312,4.38888,1,,,,,,,,,
2004,40-50,male,Monte Carasso,46.1890073,8.9980977,1,,,,,,,,,
2004,40-50,male,Montreux,46.4268939,6.9231307,1,,,,,,,,,
2004,40-50,male,Monnet-la-Ville,46.7188919,5.794678,1,,,,,,,,,
2004,40-50,male,Montreux,46.4530668,6.8919334,1,,,,,,,,,
2004,40-50,male,Montrouge,48.816363,2.317384,1,,,,,,,,,
2004,40-50,male,MontrÃ©al,45.473674,-73.643825,1,,,,,,,,,
2004,40-50,male,Moudon,46.6698891,6.7975224,1,,,,,,,,,
2004,40-50,male,Muotathal,46.9740171,8.7622473,1,,,,,,,,,
2004,40-50,male,Muriaux,47.2319452,6.9875831,1,,,,,,,,,
2004,40-50,male,Muttenz,47.5279292,7.6476369,1,,,,,,,,,
2004,40-50,male,Mont-la-Ville,46.6465391,6.4093478,1,,,,,,,,,
2004,40-50,male,MiÃ¨ge,46.3114322,7.5475427,1,,,,,,,,,
2004,40-50,male,MalzÃ©ville,48.708323,6.183463,1,,,,,,,,,
2004,40-50,male,Massieux,45.90985,4.832652,1,,,,,,,,,
2004,40-50,male,Manduel,43.818898,4.473614,1,,,,,,,,,
2004,40-50,male,Marcilly,49.036564,2.877401,1,,,,,,,,,
2004,40-50,male,Marietta,33.97627,-84.567226,1,,,,,,,,,
2004,40-50,male,Marmagne,47.101707,2.284043,1,,,,,,,,,
2004,40-50,male,Marssac-sur-Tarn,43.915537,2.030437,1,,,,,,,,,
2004,40-50,male,Marvejols,44.550133,3.289894,1,,,,,,,,,
2004,40-50,male,Massey,39.3098333,-75.825214,1,,,,,,,,,
2004,40-50,male,Massongy,46.3180679,6.330479,1,,,,,,,,,
2004,40-50,male,Milvignes,46.9775749,6.8769195,1,,,,,,,,,
2004,40-50,male,Meillerie,46.407097,6.719229,1,,,,,,,,,
2004,40-50,male,Meinier,46.2467593,6.2343577,1,,,,,,,,,
2004,40-50,male,Melsheim,48.761654,7.515257,1,,,,,,,,,
2004,40-50,male,Merate,45.6983647,9.4065471,1,,,,,,,,,
2004,40-50,male,Messery,46.351234,6.292793,1,,,,,,,,,
2004,40-50,male,Mignerette,48.056507,2.600516,1,,,,,,,,,
2004,40-50,male,Mikkeli,61.6887271,27.2721457,1,,,,,,,,,
2004,40-50,male,Lans-en-Vercors,45.1279759,5.5882699,1,,,,,,,,,
2004,40-50,male,Lagny-sur-Marne,48.87296,2.713016,1,,,,,,,,,
2004,40-50,male,Ferreyres,46.6583354,6.4856196,1,,,,,,,,,
2004,40-50,male,Labaroche,48.111184,7.192371,1,,,,,,,,,
2004,40-50,male,Goumoens-la-Ville,46.6579503,6.6048861,1,,,,,,,,,
2004,40-50,male,Grandevent,46.8385716,6.6067599,1,,,,,,,,,
2004,40-50,male,Grandson,46.8092091,6.6457678,1,,,,,,,,,
2004,40-50,male,Granges-Paccot,46.8222963,7.1509438,1,,,,,,,,,
2004,40-50,male,Greifensee,47.3665785,8.6794982,1,,,,,,,,,
2004,40-50,male,Grenoble,45.188529,5.724524,1,,,,,,,,,
2004,40-50,male,Grindelwald,46.624164,8.0413962,1,,,,,,,,,
2004,40-50,male,Gross,42.94583,-98.5723057,1,,,,,,,,,
2004,40-50,male,Gryon,46.2778331,7.0675893,1,,,,,,,,,
2004,40-50,male,Guebwiller,47.911586,7.209336,1,,,,,,,,,
2004,40-50,male,Gueugnon,46.601313,4.064993,1,,,,,,,,,
2004,40-50,male,Gurmels,46.8925653,7.1712014,1,,,,,,,,,
2004,40-50,male,GÃ_ufelden,48.5536742,8.8299208,1,,,,,,,,,
2004,40-50,male,Hamburg,42.7158927,-78.8294768,1,,,,,,,,,
2004,40-50,male,Hauterive,47.0156428,6.9725091,1,,,,,,,,,
2004,40-50,male,Hauterive-la-Fresse,46.969275,6.4521192,1,,,,,,,,,
2004,40-50,male,Hauteville,46.6703036,7.1101245,1,,,,,,,,,
2004,40-50,male,Gossau,47.4155608,9.248852,1,,,,,,,,,
2004,40-50,male,Gossau,47.3064531,8.7586121,1,,,,,,,,,
2004,40-50,male,Gimel,46.5089236,6.3070078,1,,,,,,,,,
2004,40-50,male,Frauenfeld,47.5535997,8.8987541,1,,,,,,,,,
2004,40-50,male,Fleury-la-VallÃ©e,47.870703,3.451826,1,,,,,,,,,
2004,40-50,male,Fontainemelon,47.0564305,6.89055,1,,,,,,,,,
2004,40-50,male,Fontaines-sur-Grandson,46.8353261,6.6197652,1,,,,,,,,,
2004,40-50,male,Fontenay-sous-Bois,48.851542,2.475907,1,,,,,,,,,
2004,40-50,male,Forel,46.5404339,6.7694712,1,,,,,,,,,
2004,40-50,male,Foussemagne,47.637324,6.996865,1,,,,,,,,,
2004,40-50,male,Frankfurt,50.1109221,8.6821267,1,,,,,,,,,
2004,40-50,male,Freiburg,47.9990077,7.8421043,1,,,,,,,,,
2004,40-50,male,Giffers,46.7615548,7.2100289,1,,,,,,,,,
2004,40-50,male,Freienbach,47.1973117,8.733397,1,,,,,,,,,
2004,40-50,male,Fully,46.1385386,7.1181106,1,,,,,,,,,
2004,40-50,male,Gempenach,46.9405839,7.1974772,1,,,,,,,,,
2004,40-50,male,Genay,45.897035,4.8405699,1,,,,,,,,,
2004,40-50,male,Genf,46.2105932,6.1440285,1,,,,,,,,,
2004,40-50,male,Genolier,46.4349956,6.217922,1,,,,,,,,,
2004,40-50,male,Giez,45.751988,6.246101,1,,,,,,,,,
2004,40-50,male,Helmond,51.4766384,5.6597132,1,,,,,,,,,
2004,40-50,male,Henggart,47.5639239,8.6839945,1,,,,,,,,,
2004,40-50,male,Herblay,48.990006,2.165493,1,,,,,,,,,
2004,40-50,male,L'Isle,46.6183489,6.4134809,1,,,,,,,,,
2004,40-50,male,Kilchberg,47.3220092,8.5452125,1,,,,,,,,,
2004,40-50,male,KuldÄ«ga,56.9688139,21.9615079,1,,,,,,,,,
2004,40-50,male,KÃ¶niz,46.91008,7.4150876,1,,,,,,,,,
2004,40-50,male,KÃ¶niz,46.925556,7.373889,1,,,,,,,,,
2004,40-50,male,KÃ¶niz,46.9290164,7.4489732,1,,,,,,,,,
2004,40-50,male,L'Abbaye,46.6210206,6.2706192,1,,,,,,,,,
2004,40-50,male,L'Horme,45.493316,4.543359,1,,,,,,,,,
2004,40-50,male,L'Isle-d'Abeau,45.623157,5.2301149,1,,,,,,,,,
2004,40-50,male,Kappelen,47.0612319,7.2668353,1,,,,,,,,,
2004,40-50,male,La Balme-de-Sillingy,45.96093,6.0416679,1,,,,,,,,,
2004,40-50,male,La Chapelle-Saint-Luc,48.312011,4.047818,1,,,,,,,,,
2004,40-50,male,La Cluse-et-Mijoux,46.8704788,6.389575,1,,,,,,,,,
2004,40-50,male,La Forclaz,46.3221459,6.61381,1,,,,,,,,,
2004,40-50,male,La Longeville,47.003198,6.470802,1,,,,,,,,,
2004,40-50,male,La Sarraz,46.6582337,6.5126843,1,,,,,,,,,
2004,40-50,male,La Tour-de-TrÃªme,46.608333,7.06667,1,,,,,,,,,
2004,40-50,male,Kefikon,47.548939,8.832188,1,,,,,,,,,
2004,40-50,male,Kappel,47.3236397,7.8463216,1,,,,,,,,,
2004,40-50,male,Hermenches,46.6419622,6.7602436,1,,,,,,,,,
2004,40-50,male,HÃ_lben,48.5192254,9.4063908,1,,,,,,,,,
2004,40-50,male,Hettlingen,47.5470158,8.7087902,1,,,,,,,,,
2004,40-50,male,Hombourg-Budange,49.296078,6.343955,1,,,,,,,,,
2004,40-50,male,Honolulu,21.2987728,-157.8613824,1,,,,,,,,,
2004,40-50,male,Hopkinsville,36.799904,-87.4001026,1,,,,,,,,,
2004,40-50,male,Horgen,47.260742,8.596363,1,,,,,,,,,
2004,40-50,male,Horw,47.0184461,8.3079399,1,,,,,,,,,
2004,40-50,male,HyÃ©mondans,47.3878709,6.65036,1,,,,,,,,,
2004,40-50,male,Independence,37.09024,-95.712891,1,,,,,,,,,
2004,40-50,male,Kallnach,47.0183474,7.2354559,1,,,,,,,,,
2004,40-50,male,Issoire,45.54151,3.248128,1,,,,,,,,,
2004,40-50,male,Jacksonville,30.2566628,-81.5899476,1,,,,,,,,,
2004,40-50,male,Jegenstorf,47.0500303,7.5069284,1,,,,,,,,,
2004,40-50,male,Joigny,47.981432,3.398961,1,,,,,,,,,
2004,40-50,male,Joinville-le-Pont,48.821267,2.472043,1,,,,,,,,,
2004,40-50,male,Juvigny,49.019565,4.261285,1,,,,,,,,,
2004,40-50,male,KN,47.6779496,9.1732384,1,,,,,,,,,
2004,40-50,male,Ã‰vreux,49.0270129,1.151361,1,,,,,,,,,
2004,other,female,Lausanne,46.5196535,6.6322734,24,,,,,,,,,
2004,other,female,Leysin,46.3435634,7.012033,14,,,,,,,,,
2004,other,female,Renens,46.53381,6.59137,7,,,,,,,,,
2004,other,female,North Bergen,40.8042674,-74.012084,6,,,,,,,,,
2004,other,female,Geneva,46.2043907,6.1431577,6,,,,,,,,,
2004,other,female,Crissier,46.5518687,6.5743458,5,,,,,,,,,
2004,other,female,Prilly,46.5346449,6.6052401,5,,,,,,,,,
2004,other,female,Saint-Sulpice,46.510114,6.5581951,5,,,,,,,,,
2004,other,female,Ahnatal,51.3647405,9.3936175,5,,,,,,,,,
2004,other,female,Ã‰palinges,46.5488573,6.674199,4,,,,,,,,,
2004,other,female,Jouxtens-MÃ©zery,46.55043,6.59874,4,,,,,,,,,
2004,other,female,Chexbres,46.481692,6.7788078,4,,,,,,,,,
2004,other,female,La Tour-de-Peilz,46.4533165,6.8612781,4,,,,,,,,,
2004,other,female,Bern,46.9479739,7.4474468,3,,,,,,,,,
2004,other,female,Bernex,46.1771419,6.0764849,3,,,,,,,,,
2004,other,female,Pully,46.5092681,6.6654949,3,,,,,,,,,
2004,other,female,Meyrin,46.2283204,6.070988,3,,,,,,,,,
2004,other,female,Denges,46.5248345,6.5414283,3,,,,,,,,,
2004,other,female,Paris,48.856614,2.3522219,3,,,,,,,,,
2004,other,female,Lancy,46.1923106,6.1155847,3,,,,,,,,,
2004,other,female,Bussigny-prÃ¨s-Lausanne,46.5517429,6.558615,3,,,,,,,,,
2004,other,female,Fribourg,46.8064773,7.1619719,3,,,,,,,,,
2004,other,female,Saint-LÃ©gier-La ChiÃ©saz,46.4717185,6.8767709,2,,,,,,,,,
2004,other,female,Founex,46.3328701,6.192647,2,,,,,,,,,
2004,other,female,Ecublens,46.5296363,6.5615252,2,,,,,,,,,
2004,other,female,Thun,46.7579868,7.6279881,2,,,,,,,,,
2004,other,female,NeuchÃ¢tel,46.9899874,6.9292732,2,,,,,,,,,
2004,other,female,Romont,46.691887,6.9118086,2,,,,,,,,,
2004,other,female,Nyon,46.3832683,6.2347852,2,,,,,,,,,
2004,other,female,Les Cullayes,46.5720997,6.7543068,2,,,,,,,,,
2004,other,female,Cortaillod,46.9431271,6.8467863,2,,,,,,,,,
2004,other,female,Lutry,46.5088803,6.6827638,2,,,,,,,,,
2004,other,female,Portland,45.565921,-122.6066627,2,,,,,,,,,
2004,other,female,Morges,46.5088127,6.4961301,2,,,,,,,,,
2004,other,female,PenthÃ©rÃ©az,46.6818033,6.6037281,2,,,,,,,,,
2004,other,female,Paudex,46.5051579,6.6723034,2,,,,,,,,,
2004,other,female,Le Creusot,46.805351,4.4278,2,,,,,,,,,
2004,other,female,Montreux,46.4458626,6.9100662,2,,,,,,,,,
2004,other,female,Uzwil,47.4453738,9.142239,2,,,,,,,,,
2004,other,female,Yverdon-les-Bains,46.7784736,6.641183,2,,,,,,,,,
2004,other,female,ChÃ¢teau-d'Oex,46.4715174,7.1260114,2,,,,,,,,,
2004,other,female,Chavannes-prÃ¨s-Renens,46.5316376,6.5749696,2,,,,,,,,,
2004,other,female,Villars-sur-GlÃ¢ne,46.7931801,7.1237822,2,,,,,,,,,
2004,other,female,Bad Bergzabern,49.1003724,7.9998767,2,,,,,,,,,
2004,other,female,Vichy,46.131859,3.425488,2,,,,,,,,,
2004,other,female,Val-de-Travers,46.9262933,6.6324944,2,,,,,,,,,
2004,other,female,Ã‰challens,46.6410996,6.6344508,2,,,,,,,,,
2004,other,female,Uzwil,47.4445793,9.1412359,2,,,,,,,,,
2004,other,female,Vevey,46.4628333,6.8419192,2,,,,,,,,,
2004,other,female,Biel/Bienne,47.1367785,7.2467909,2,,,,,,,,,
2004,other,female,Blonay,46.4647104,6.8946536,2,,,,,,,,,
2004,other,female,Puidoux,46.49348,6.76828,1,,,,,,,,,
2004,other,female,Villeneuve,46.396608,6.9287684,1,,,,,,,,,
2004,other,female,PrÃ©verenges,46.5175835,6.5252682,1,,,,,,,,,
2004,other,female,Vinelz,47.0356521,7.1093429,1,,,,,,,,,
2004,other,female,Unterlunkhofen,47.321382,8.3811843,1,,,,,,,,,
2004,other,female,RT,48.5069389,9.2038043,1,,,,,,,,,
2004,other,female,Vufflens-le-ChÃ¢teau,46.5250638,6.47441,1,,,,,,,,,
2004,other,female,Riaz,46.6415102,7.0623693,1,,,,,,,,,
2004,other,female,Riehen,47.5848274,7.6499111,1,,,,,,,,,
2004,other,female,Roanne,46.034432,4.072695,1,,,,,,,,,
2004,other,female,Romanel-sur-Lausanne,46.5630648,6.603945,1,,,,,,,,,
2004,other,female,Presinge,46.218603,6.2535283,1,,,,,,,,,
2004,other,female,Plabennec,48.498961,-4.418542,1,,,,,,,,,
2004,other,female,Pontarlier,46.9041039,6.354242,1,,,,,,,,,
2004,other,female,Wallisellen,47.4156189,8.5889722,1,,,,,,,,,
2004,other,female,Osaka,34.6937378,135.5021651,1,,,,,,,,,
2004,other,female,Oulens-sous-Ã‰challens,46.6419446,6.5770662,1,,,,,,,,,
2004,other,female,Ã‰coteaux,46.5457329,6.86271,1,,,,,,,,,
2004,other,female,Ã‰chichens,46.5260528,6.4982512,1,,,,,,,,,
2004,other,female,PalÃ©zieux,46.5547204,6.8297563,1,,,,,,,,,
2004,other,female,Paris,48.830759,2.359204,1,,,,,,,,,
2004,other,female,ZÃ_rich,47.3768866,8.541694,1,,,,,,,,,
2004,other,female,Payerne,46.8220266,6.9405663,1,,,,,,,,,
2004,other,female,Penthalaz,46.6097989,6.5254402,1,,,,,,,,,
2004,other,female,Zaberfeld,49.0587109,8.9281007,1,,,,,,,,,
2004,other,female,Yamagata District,34.6114482,132.324948,1,,,,,,,,,
2004,other,female,Perrignier,46.305261,6.439316,1,,,,,,,,,
2004,other,female,Pignan,43.5819029,3.761729,1,,,,,,,,,
2004,other,female,Pirton,52.1247873,-2.1767107,1,,,,,,,,,
2004,other,female,Romanshorn,47.5657078,9.3771959,1,,,,,,,,,
2004,other,female,Versoix,46.2876938,6.1657813,1,,,,,,,,,
2004,other,female,Valbirse,47.23839,7.27207,1,,,,,,,,,
2004,other,female,ValflaunÃ¨s,43.800175,3.874341,1,,,,,,,,,
2004,other,female,Suginami,35.6923979,139.659239,1,,,,,,,,,
2004,other,female,Solothurn,47.2088348,7.532291,1,,,,,,,,,
2004,other,female,Sparks Glencoe,39.513676,-76.642792,1,,,,,,,,,
2004,other,female,Val-d'Illiez,46.2044076,6.8927592,1,,,,,,,,,
2004,other,female,Spiegel BE,46.925,7.431667,1,,,,,,,,,
2004,other,female,Spreitenbach,47.4221702,8.3638854,1,,,,,,,,,
2004,other,female,Stallikon,47.32495,8.48999,1,,,,,,,,,
2004,other,female,Stillwater,45.0421379,-92.8657445,1,,,,,,,,,
2004,other,female,Takatsuki,34.8495772,135.5830017,1,,,,,,,,,
2004,other,female,Valeyres-sous-Montagny,46.7989335,6.6088389,1,,,,,,,,,
2004,other,female,Tassin-la-Demi-Lune,45.761337,4.776921,1,,,,,,,,,
2004,other,female,Teyran,43.682702,3.925559,1,,,,,,,,,
2004,other,female,Uttigen,46.794386,7.5737132,1,,,,,,,,,
2004,other,female,Tokorozawa,35.7877175,139.4898296,1,,,,,,,,,
2004,other,female,Urdorf,47.3867071,8.420693,1,,,,,,,,,
2004,other,female,Torcy,48.850572,2.654472,1,,,,,,,,,
2004,other,female,Tramelan,47.2235029,7.102975,1,,,,,,,,,
2004,other,female,Sion,46.2532603,7.4169069,1,,,,,,,,,
2004,other,female,Offenburg,48.473451,7.9498017,1,,,,,,,,,
2004,other,female,Sion,46.2331221,7.360626,1,,,,,,,,,
2004,other,female,Shrewsbury,40.336087,-74.074188,1,,,,,,,,,
2004,other,female,Troinex,46.1640891,6.1450701,1,,,,,,,,,
2004,other,female,RÃ_schlikon,47.3063522,8.5529459,1,,,,,,,,,
2004,other,female,Saint-Georges-d'Orques,43.610206,3.781252,1,,,,,,,,,
2004,other,female,Saint-Jean-d'Aulps,46.234581,6.655654,1,,,,,,,,,
2004,other,female,Saint-Martin,46.57017,6.88823,1,,,,,,,,,
2004,other,female,Val-de-Travers,46.9111044,6.6113106,1,,,,,,,,,
2004,other,female,Saint-Vincent-de-Mercuze,45.375223,5.949012,1,,,,,,,,,
